coef_val,coef_se,hrr,eta,converged,log_like,fmly_level,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
1.7056765,.20994361,16,5,1,-1709.302,4,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.2476352,.17732833,16,5,1,-1709.302,3,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.6130782,.17959693,16,5,1,-1709.302,7,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.6025847,.25416297,18,1,1,-1109.765,10,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
.63865794,.22566834,18,1,1,-1109.765,2,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.0435202,.21781857,18,1,1,-1109.765,3,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
2.2113706,.18136074,18,1,1,-1109.765,20,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
.30095698,.19349218,18,1,1,-1109.765,1,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.8549866,.25991766,18,1,1,-1109.765,15,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.3263314,.25472685,18,1,1,-1109.765,4,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.4266,.24213161,18,1,1,-1109.765,5,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.3792341,.22842218,18,1,1,-1109.765,7,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.3816759,.22676739,18,5,1,-1109.781,7,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
.30155713,.19385015,18,5,1,-1109.781,1,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.6064601,.25613869,18,5,1,-1109.781,10,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
2.2151839,.18031716,18,5,1,-1109.781,20,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.858585,.26083817,18,5,1,-1109.781,15,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.4277212,.24255792,18,5,1,-1109.781,5,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.0446996,.21825188,18,5,1,-1109.781,3,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
.6383109,.22570275,18,5,1,-1109.781,2,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.3291986,.2557287,18,5,1,-1109.781,4,1445,92,46,6.108651,62.78279,1.016854,2.810417,.3223462,.2574394
1.5834348,.07467613,19,1,1,-12826.72,7,10718,582,163,7.000746,97.46339,.8320249,2.777381,.0859526,.0841575
1.8798247,.07402236,19,1,1,-12826.72,10,10718,582,163,7.000746,97.46339,.8320249,2.777381,.0859526,.0841575
