rep,config_id,true_alpha,base_failure_rate,failure_sd,eta,alpha_hat,alpha_se,pi_hat,converged,n_patients,n_specs
43,106,0.4,0.2,0.01,1,0.4825373333014445,0.46452406175154476,-0.07287694428022393,TRUE,369,20
44,106,0.4,0.2,0.01,1,0.8216827801704828,0.5393167201833943,-0.0913240989447445,TRUE,373,20
45,106,0.4,0.2,0.01,1,1.1118433651869795,0.549239945921811,-0.07157440504815926,TRUE,329,20
46,106,0.4,0.2,0.01,1,0.3876134229537658,0.4303855145784364,-0.08032140164768853,TRUE,380,20
47,106,0.4,0.2,0.01,1,0.26705667749600187,0.4418927548132409,-0.05923734030336711,TRUE,376,20
48,106,0.4,0.2,0.01,1,0.6268716799374247,0.46505970162654947,-0.07041124741570369,TRUE,353,20
49,106,0.4,0.2,0.01,1,1.9183399766050733,0.4602274525723649,-0.0793771641434591,TRUE,393,20
50,106,0.4,0.2,0.01,1,1.0601395531771347,0.5645244695504077,-0.06147335326131552,TRUE,370,20
1,107,0.4,0.05,0.02,1,1.9224678970409508,1.017513816485417,-0.06375162466649692,TRUE,342,20
2,107,0.4,0.05,0.02,1,0.8734784051470299,0.9356306922925623,-0.07460010865700026,TRUE,371,20
3,107,0.4,0.05,0.02,1,0.04052299008278275,1.029846613072146,-0.07225074372501637,TRUE,387,20
4,107,0.4,0.05,0.02,1,0.26149029085147524,0.8256922746289775,-0.06335242891235801,TRUE,380,20
5,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,372,20
6,107,0.4,0.05,0.02,1,0.7394371330793001,0.7677387817633592,-0.07184575499210914,TRUE,378,20
7,107,0.4,0.05,0.02,1,0.8540099105160525,0.7437300955757659,-0.08064218619163449,TRUE,356,20
8,107,0.4,0.05,0.02,1,2.1964675228611195,0.9921081602475745,-0.08390623502374205,TRUE,390,20
9,107,0.4,0.05,0.02,1,0.05442536944893546,0.6687635855534638,-0.06843002586104951,TRUE,346,20
10,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,370,20
11,107,0.4,0.05,0.02,1,0.6759796974871153,0.8033569832577563,-0.08096201310170598,TRUE,341,20
12,107,0.4,0.05,0.02,1,0.5860746907929203,0.879554248666659,-0.06650322537775546,TRUE,355,20
13,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,359,20
14,107,0.4,0.05,0.02,1,0.003239826511489918,1.172360610278967,-0.07851350351648105,TRUE,345,20
15,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,370,20
16,107,0.4,0.05,0.02,1,0.07958719675406352,0.89508888233357,-0.0641322671432315,TRUE,340,20
17,107,0.4,0.05,0.02,1,0.37279994646828923,0.7764388308626563,-0.06678409643065361,TRUE,382,20
18,107,0.4,0.05,0.02,1,3.6985382607006856,1.3557727092362537,-0.061280104777220894,TRUE,362,20
19,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,341,20
20,107,0.4,0.05,0.02,1,0.0586084963230608,0.8051068174116256,-0.06550115622842022,TRUE,327,20
21,107,0.4,0.05,0.02,1,0.9915645281446507,0.6446964000211828,-0.07549920459751192,TRUE,377,20
22,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,429,20
23,107,0.4,0.05,0.02,1,0,0,-0.07962136044402915,TRUE,334,20
24,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,371,20
25,107,0.4,0.05,0.02,1,0.500952012752351,0.9778548335241293,-0.08094109242571508,TRUE,352,20
26,107,0.4,0.05,0.02,1,1.3608297738891766,0.9751884545701323,-0.07188236034813134,TRUE,399,20
27,107,0.4,0.05,0.02,1,0.27990375532112893,0.8084374723133724,-0.057331227668608056,TRUE,359,20
28,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,365,20
29,107,0.4,0.05,0.02,1,0.23099721283607705,0.9977949063152519,-0.07447588224035633,TRUE,326,20
30,107,0.4,0.05,0.02,1,0.20040414214643215,0.6523979301441142,-0.06983626624581171,TRUE,341,20
31,107,0.4,0.05,0.02,1,0.21952838946710465,0.7784203471930526,-0.0801132053727277,TRUE,350,20
32,107,0.4,0.05,0.02,1,1.2097299464727658,0.9505348945834811,-0.07367251055853152,TRUE,365,20
33,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,354,20
34,107,0.4,0.05,0.02,1,2.4469767022628894,0.8843504881765515,-0.05743996021198718,TRUE,347,20
35,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,363,20
36,107,0.4,0.05,0.02,1,1.027857782000348,1.1005392841188706,-0.07956231200153638,TRUE,383,20
37,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,388,20
38,107,0.4,0.05,0.02,1,0.1968271077498191,0.7874969666007925,-0.07813938919803752,TRUE,382,20
39,107,0.4,0.05,0.02,1,0.14351201453169152,0.8821027328993079,-0.07158767505295616,TRUE,355,20
40,107,0.4,0.05,0.02,1,0.6337129933386997,0.7306449491605458,-0.06852092227667538,TRUE,377,20
41,107,0.4,0.05,0.02,1,0.6373708138620687,0.6391802512421594,-0.09434901740277767,TRUE,344,20
42,107,0.4,0.05,0.02,1,0.02744579125595304,0.7615273256258527,-0.06288987881257703,TRUE,389,20
43,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,319,20
44,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,340,20
45,107,0.4,0.05,0.02,1,0.2618322872795728,0.955800321447224,-0.06475712217975298,TRUE,382,20
46,107,0.4,0.05,0.02,1,1.3229457081788392,0.5906510691304264,-0.07183570546083426,TRUE,349,20
47,107,0.4,0.05,0.02,1,2.0712693297743896,1.0017675335054326,-0.0683686420738022,TRUE,368,20
48,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,391,20
49,107,0.4,0.05,0.02,1,1.2282717987850074,1.0243436157894859,-0.06043830372708411,TRUE,389,20
50,107,0.4,0.05,0.02,1,NA,NA,NA,FALSE,328,20
1,108,0.4,0.09,0.02,1,0.30669811228402877,0.6827868017240273,-0.09205188637232015,TRUE,337,20
2,108,0.4,0.09,0.02,1,0.22107885498620272,0.6790526496215787,-0.0792707878729152,TRUE,389,20
3,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,365,20
4,108,0.4,0.09,0.02,1,0.35557856767682405,0.740295535745221,-0.06932217118565852,TRUE,345,20
5,108,0.4,0.09,0.02,1,0.48533313704688363,0.5688755336148453,-0.07016351512269049,TRUE,373,20
6,108,0.4,0.09,0.02,1,0.29202863481494234,0.5903670124515835,-0.06577763813290012,TRUE,379,20
7,108,0.4,0.09,0.02,1,0.10270763632660393,0.5385122097249078,-0.08292694542434827,TRUE,354,20
8,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,337,20
9,108,0.4,0.09,0.02,1,1.1083759551861183,0.7992348073826632,-0.07219018637513248,TRUE,316,20
10,108,0.4,0.09,0.02,1,1.2444962387269027,1.1509927713567207,-0.0625744928205178,TRUE,341,20
11,108,0.4,0.09,0.02,1,0.00640417817941972,0.7827238815162798,-0.07000401659409793,TRUE,346,20
12,108,0.4,0.09,0.02,1,0.019038359233621283,0.6054693948646719,-0.06537199645836006,TRUE,356,20
13,108,0.4,0.09,0.02,1,1.565730572179227,0.8634051646588855,-0.07924357290362995,TRUE,330,20
14,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,377,20
15,108,0.4,0.09,0.02,1,0.23330832196230078,0.9131535620201072,-0.07519823202832089,TRUE,336,20
16,108,0.4,0.09,0.02,1,0.4588600628251281,0.6569125202555188,-0.06542887594144146,TRUE,367,20
17,108,0.4,0.09,0.02,1,0.45247853749094913,0.540075710831975,-0.07731332606952968,TRUE,355,20
18,108,0.4,0.09,0.02,1,0.0500774069757965,0.901534926214055,-0.08567994320195779,TRUE,357,20
19,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,363,20
20,108,0.4,0.09,0.02,1,1.1649679789893548,0.5186386135093002,-0.06184921388734319,TRUE,384,20
21,108,0.4,0.09,0.02,1,0.6766246259771911,0.6260069226228676,-0.07743454520067937,TRUE,338,20
22,108,0.4,0.09,0.02,1,0.49105612415872785,0.6465093904147786,-0.058282535760723245,TRUE,338,20
23,108,0.4,0.09,0.02,1,0.37287003822369474,0.7533535181128415,-0.09957380209108306,TRUE,340,20
24,108,0.4,0.09,0.02,1,0.5802242773455671,0.579065620338256,-0.09217284665296006,TRUE,352,20
25,108,0.4,0.09,0.02,1,1.5184144299144846,0.737009054720235,-0.05856319712938554,TRUE,338,20
26,108,0.4,0.09,0.02,1,0.465469125553027,0.70356046104068,-0.08241755533177808,TRUE,375,20
27,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,358,20
28,108,0.4,0.09,0.02,1,0.5341677825062235,0.5826659169168863,-0.08229193553273126,TRUE,399,20
29,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,376,20
30,108,0.4,0.09,0.02,1,0.03336605531840489,0.6479265138337017,-0.07504138634606787,TRUE,347,20
31,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,330,20
32,108,0.4,0.09,0.02,1,0.33891996842959643,0.6083430782590605,-0.06502774480207979,TRUE,394,20
33,108,0.4,0.09,0.02,1,0.9317700510570724,0.6397540514505076,-0.0766644189867654,TRUE,349,20
34,108,0.4,0.09,0.02,1,0.6275953937447973,0.8237320950682627,-0.09436418333671119,TRUE,363,20
35,108,0.4,0.09,0.02,1,0.22607946636872286,0.8056195981541673,-0.06311475981104389,TRUE,374,20
36,108,0.4,0.09,0.02,1,0.7629260771265535,0.6490774171805568,-0.0802959928516206,TRUE,360,20
37,108,0.4,0.09,0.02,1,2.078484629283878,0.8301799084933359,-0.07955391420252013,TRUE,360,20
38,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,354,20
39,108,0.4,0.09,0.02,1,0.703307571950049,0.9146631744207309,-0.07609992766751544,TRUE,366,20
40,108,0.4,0.09,0.02,1,0.26820340259022474,0.6249244294734541,-0.06161139794369839,TRUE,356,20
41,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,347,20
42,108,0.4,0.09,0.02,1,0.36301335039321786,0.571038973018398,-0.08290870697421572,TRUE,346,20
43,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,373,20
44,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,379,20
45,108,0.4,0.09,0.02,1,1.3127856603964105,0.5220214114651398,-0.08974106824886899,TRUE,327,20
46,108,0.4,0.09,0.02,1,0.2338115987565575,0.6141594756865111,-0.061354426598196156,TRUE,369,20
47,108,0.4,0.09,0.02,1,1.514180695691234,0.9540648262197147,-0.08348544697577541,TRUE,350,20
48,108,0.4,0.09,0.02,1,1.3113845221565088,0.855315593595204,-0.09072808374686672,TRUE,332,20
49,108,0.4,0.09,0.02,1,NA,NA,NA,FALSE,371,20
50,108,0.4,0.09,0.02,1,0.5583738686272509,0.6380293141337239,-0.0784374923998266,TRUE,368,20
1,109,0.4,0.15,0.02,1,0.9779783873054497,0.5733479425380454,-0.07230974235544105,TRUE,337,20
2,109,0.4,0.15,0.02,1,0.8157719737524585,0.5120424200828773,-0.054820433376882666,TRUE,372,20
3,109,0.4,0.15,0.02,1,0.2222247521217998,0.5295239567401686,-0.08646700341276443,TRUE,393,20
4,109,0.4,0.15,0.02,1,0.16709033479755894,0.4807885512467219,-0.056027027800938475,TRUE,389,20
5,109,0.4,0.15,0.02,1,1.208881795749812,0.6033434506659435,-0.08359337164656112,TRUE,327,20
6,109,0.4,0.15,0.02,1,0.20657163746355722,0.5780039325158857,-0.0677444091165113,TRUE,366,20
7,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,338,20
8,109,0.4,0.15,0.02,1,0.47863940569595165,0.43173707229952246,-0.083713761023232,TRUE,364,20
9,109,0.4,0.15,0.02,1,1.318795803634181,0.6495155715076619,-0.07704171151007234,TRUE,344,20
10,109,0.4,0.15,0.02,1,0.3129681788596025,0.5495873338326875,-0.051780201973314004,TRUE,354,20
11,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,372,20
12,109,0.4,0.15,0.02,1,1.1254687050572394,0.5746853586394892,-0.05897220804485999,TRUE,342,20
13,109,0.4,0.15,0.02,1,0.9257312830524707,0.530484405224854,-0.07010618954091971,TRUE,356,20
14,109,0.4,0.15,0.02,1,0.2684551467471049,0.46190105899231226,-0.06700106615645232,TRUE,358,20
15,109,0.4,0.15,0.02,1,0.5981690599413768,0.5539597181869531,-0.07008239110207179,TRUE,356,20
16,109,0.4,0.15,0.02,1,0.8899397264699108,0.5025820890848518,-0.06964489473731682,TRUE,359,20
17,109,0.4,0.15,0.02,1,0.662960227574319,0.5155527167774968,-0.06657536418709538,TRUE,330,20
18,109,0.4,0.15,0.02,1,0.21511949951542866,0.5115706327991807,-0.06987429727373452,TRUE,361,20
19,109,0.4,0.15,0.02,1,0.4079307679577789,0.4743817728520248,-0.06729511658866351,TRUE,374,20
20,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,348,20
21,109,0.4,0.15,0.02,1,1.1663155498599485,0.44002059829427376,-0.07064860151037702,TRUE,383,20
22,109,0.4,0.15,0.02,1,0.7300636427084806,0.5053386415510818,-0.09167480744324495,TRUE,375,20
23,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,339,20
24,109,0.4,0.15,0.02,1,0.5435301213168922,0.5123811378695685,-0.0742702030278084,TRUE,354,20
25,109,0.4,0.15,0.02,1,1.0984349760969254,0.5488062957194944,-0.0791567622854223,TRUE,378,20
26,109,0.4,0.15,0.02,1,0.7685753736117422,0.7098784735012565,-0.07750833652702192,TRUE,368,20
27,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,331,20
28,109,0.4,0.15,0.02,1,1.728511720570644,0.7013257543209822,-0.08730044465594651,TRUE,322,20
29,109,0.4,0.15,0.02,1,0.32849319596537147,0.529408585677327,-0.08535792228409371,TRUE,365,20
30,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,374,20
31,109,0.4,0.15,0.02,1,0.7002695424441694,0.4711336051084273,-0.08083904587535083,TRUE,376,20
32,109,0.4,0.15,0.02,1,0.852935889642427,0.4896018305269212,-0.06831247103021888,TRUE,345,20
33,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,369,20
34,109,0.4,0.15,0.02,1,1.2275753910763936,0.5223266492840407,-0.07035344762180495,TRUE,369,20
35,109,0.4,0.15,0.02,1,0.7876481529012545,0.5263618557837694,-0.06266430861949823,TRUE,368,20
36,109,0.4,0.15,0.02,1,0.21215662968340268,0.5059839355720216,-0.08295231281327124,TRUE,388,20
37,109,0.4,0.15,0.02,1,0.07895522362866131,0.5647938490725907,-0.08670400328677394,TRUE,397,20
38,109,0.4,0.15,0.02,1,1.0632925127011308,0.6411093809792384,-0.06870741226415591,TRUE,359,20
39,109,0.4,0.15,0.02,1,1.028860687531806,0.5078985077041124,-0.07946581465849768,TRUE,384,20
40,109,0.4,0.15,0.02,1,0.541589738444344,0.7067873646373999,-0.08005149434453636,TRUE,400,20
41,109,0.4,0.15,0.02,1,0.9164355303130002,0.5503279468952206,-0.08487316245283862,TRUE,337,20
42,109,0.4,0.15,0.02,1,0.37458875997895325,0.47810971543112823,-0.08177721752661721,TRUE,358,20
43,109,0.4,0.15,0.02,1,NA,NA,NA,FALSE,371,20
44,109,0.4,0.15,0.02,1,0.3468053440670782,0.489027881057896,-0.06570419182617802,TRUE,334,20
45,109,0.4,0.15,0.02,1,0.10963081527185674,0.5566606171468526,-0.0739913054247692,TRUE,355,20
46,109,0.4,0.15,0.02,1,0.5364924954457464,0.508968182226375,-0.0660093242098481,TRUE,378,20
47,109,0.4,0.15,0.02,1,1.357882893090636,0.6704942059811344,-0.07030565661128489,TRUE,363,20
48,109,0.4,0.15,0.02,1,0.7660867685932236,0.5701583002060109,-0.08043386903555687,TRUE,380,20
49,109,0.4,0.15,0.02,1,1.0112003714844702,0.5672335315322291,-0.06962694977086377,TRUE,340,20
50,109,0.4,0.15,0.02,1,0.46906018900714797,0.570676925077891,-0.055273297790316464,TRUE,357,20
1,110,0.4,0.2,0.02,1,0.1728268631435751,0.4736556748160254,-0.09468180212610457,TRUE,371,20
2,110,0.4,0.2,0.02,1,0,0,-0.06536344924849423,TRUE,350,20
3,110,0.4,0.2,0.02,1,0.19643861096411763,0.5030979095308115,-0.07952448623570126,TRUE,335,20
4,110,0.4,0.2,0.02,1,0.3692199320876663,0.4366200102829852,-0.07403690545894231,TRUE,353,20
5,110,0.4,0.2,0.02,1,0.5918216539988568,0.470403067115813,-0.06631440637254418,TRUE,369,20
6,110,0.4,0.2,0.02,1,0.2848324264424452,0.4673852317240142,-0.08005292585135862,TRUE,361,20
7,110,0.4,0.2,0.02,1,0,0,-0.06356359449056459,TRUE,372,20
8,110,0.4,0.2,0.02,1,0.13802586570251157,0.5028316882940874,-0.08759636062450024,TRUE,368,20
9,110,0.4,0.2,0.02,1,0.1454064368369816,0.4916577967122329,-0.07901468297424329,TRUE,332,20
10,110,0.4,0.2,0.02,1,NA,NA,NA,FALSE,354,20
11,110,0.4,0.2,0.02,1,0.7368051255162866,0.5015067374477298,-0.09750194739333731,TRUE,361,20
12,110,0.4,0.2,0.02,1,0.7754234892168973,0.5224152995634153,-0.06676630407315108,TRUE,358,20
13,110,0.4,0.2,0.02,1,0.6760925397805287,0.4872375706349058,-0.0703353052542291,TRUE,376,20
14,110,0.4,0.2,0.02,1,0,0,-0.08387079818125306,TRUE,370,20
15,110,0.4,0.2,0.02,1,0.5009187001022944,0.4155385841114884,-0.06559790720392504,TRUE,387,20
16,110,0.4,0.2,0.02,1,0.3851277708558095,0.49199858900373056,-0.058997532749759794,TRUE,353,20
17,110,0.4,0.2,0.02,1,0.40560888301029485,0.5339710910100408,-0.06847647778058767,TRUE,353,20
18,110,0.4,0.2,0.02,1,0.4600965256764785,0.43912328350827995,-0.07343645100617063,TRUE,347,20
19,110,0.4,0.2,0.02,1,0.12120240461562536,0.4712561961665451,-0.06174163935941311,TRUE,365,20
20,110,0.4,0.2,0.02,1,0.8795813027459055,0.487286563479286,-0.0721398337533936,TRUE,364,20
21,110,0.4,0.2,0.02,1,0.8265044569871766,0.45773212535402363,-0.06275631981606648,TRUE,335,20
22,110,0.4,0.2,0.02,1,1.4767636387486134,0.5990014302510551,-0.0807031503038332,TRUE,395,20
23,110,0.4,0.2,0.02,1,0.2933421161175727,0.416752799466945,-0.0794160538981427,TRUE,356,20
24,110,0.4,0.2,0.02,1,0.178694883864619,0.470605515019244,-0.06387629091471982,TRUE,334,20
25,110,0.4,0.2,0.02,1,0,NA,NA,FALSE,339,20
26,110,0.4,0.2,0.02,1,0.45523181842130356,0.47061972157896037,-0.087995927963904,TRUE,361,20
27,110,0.4,0.2,0.02,1,0.3331984858166785,0.4429838579750198,-0.07992425578563436,TRUE,342,20
28,110,0.4,0.2,0.02,1,0,NA,NA,FALSE,368,20
29,110,0.4,0.2,0.02,1,0.7561774624892642,0.47933803309709694,-0.07160590091466659,TRUE,352,20
30,110,0.4,0.2,0.02,1,NA,NA,NA,FALSE,392,20
31,110,0.4,0.2,0.02,1,0.36214432197031327,0.492621643321251,-0.07880738826523041,TRUE,365,20
32,110,0.4,0.2,0.02,1,NA,NA,NA,FALSE,359,20
33,110,0.4,0.2,0.02,1,0.3072003041695065,0.5012838622243517,-0.06192783454745328,TRUE,366,20
34,110,0.4,0.2,0.02,1,NA,NA,NA,FALSE,353,20
35,110,0.4,0.2,0.02,1,0.1024017076753527,0.5304479543212213,-0.07239981801720206,TRUE,371,20
36,110,0.4,0.2,0.02,1,0.671962898139721,0.4836496529787362,-0.0701670488409714,TRUE,332,20
37,110,0.4,0.2,0.02,1,0.2519342630184416,0.5463335032465034,-0.06742014518716526,TRUE,338,20
38,110,0.4,0.2,0.02,1,0.5781063871220756,0.5747701451869494,-0.06841501109832239,TRUE,370,20
39,110,0.4,0.2,0.02,1,NA,NA,NA,FALSE,384,20
40,110,0.4,0.2,0.02,1,0.769826833176241,0.4570857008117674,-0.07036118604575431,TRUE,394,20
41,110,0.4,0.2,0.02,1,0.44408632258216485,0.47997876776745624,-0.06386125637156026,TRUE,369,20
42,110,0.4,0.2,0.02,1,1.0845961566143887,0.5331253847850058,-0.06990895439998819,TRUE,348,20
43,110,0.4,0.2,0.02,1,1.5096648376567794,0.6186234430100505,-0.08423396361552372,TRUE,338,20
44,110,0.4,0.2,0.02,1,0.9818084474303012,0.5226814098486398,-0.06208097176226324,TRUE,345,20
45,110,0.4,0.2,0.02,1,0.0031685407782695977,0.4414265002056469,-0.06395106920302496,TRUE,336,20
46,110,0.4,0.2,0.02,1,1.252821217017183,0.49816552003912073,-0.09321198577650379,TRUE,364,20
47,110,0.4,0.2,0.02,1,0.12325506930822018,0.5683997800635062,-0.07312958319404095,TRUE,360,20
48,110,0.4,0.2,0.02,1,0.2700036783476246,0.5107606397200881,-0.06433288641290363,TRUE,352,20
49,110,0.4,0.2,0.02,1,1.0628247508782258,0.5099806513731514,-0.07530523340267632,TRUE,359,20
50,110,0.4,0.2,0.02,1,0.6142189724927456,0.4878753888027914,-0.0898670790812028,TRUE,346,20
1,111,0.4,0.05,0.03,1,2.145747690455062,0.9477307344930267,-0.09126691150156935,TRUE,334,20
2,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,342,20
3,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,359,20
4,111,0.4,0.05,0.03,1,0.3678761840007707,0.9206991253210982,-0.07834296163070785,TRUE,404,20
5,111,0.4,0.05,0.03,1,0.09183534400178597,0.610999280695787,-0.06775176938088381,TRUE,388,20
6,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,356,20
7,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,384,20
8,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,364,20
9,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,391,20
10,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,343,20
11,111,0.4,0.05,0.03,1,1.0427588633704148,1.180790289321087,-0.058591294952376013,TRUE,350,20
12,111,0.4,0.05,0.03,1,0.23521053891998497,0.7124538330414824,-0.06902013437203035,TRUE,397,20
13,111,0.4,0.05,0.03,1,0,0,-0.07149451396634815,TRUE,357,20
14,111,0.4,0.05,0.03,1,0.3382117147526822,0.8535775910998068,-0.078479186046035,TRUE,389,20
15,111,0.4,0.05,0.03,1,0.7597404708593718,1.1982547109197799,-0.08116049657447504,TRUE,310,20
16,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,357,20
17,111,0.4,0.05,0.03,1,1.580362725584773,0.7226866125360036,-0.07164255270646491,TRUE,354,20
18,111,0.4,0.05,0.03,1,0.8307213105519083,0.8248906367152948,-0.08317433811321655,TRUE,329,20
19,111,0.4,0.05,0.03,1,0.7459313045018886,1.1339800706364895,-0.07045675685419901,TRUE,347,20
20,111,0.4,0.05,0.03,1,0.5566179604016752,0.8277183723799807,-0.06520178347742829,TRUE,355,20
21,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,388,20
22,111,0.4,0.05,0.03,1,1.2889158562204648,0.8188119207500565,-0.0844550993626302,TRUE,348,20
23,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,387,20
24,111,0.4,0.05,0.03,1,0.005077011156648857,0.8567353750996597,-0.07657095466483273,TRUE,340,20
25,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,341,20
26,111,0.4,0.05,0.03,1,0.6632566968754852,1.056873308352896,-0.07151789884503898,TRUE,349,20
27,111,0.4,0.05,0.03,1,1.7028452689804185,1.062074963022288,-0.06237866371950158,TRUE,369,20
28,111,0.4,0.05,0.03,1,0.463872991622983,0.8039734927503343,-0.06889467869120397,TRUE,373,20
29,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,334,20
30,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,339,20
31,111,0.4,0.05,0.03,1,0.18238216996805698,0.6415269469627332,-0.07514697897451234,TRUE,371,20
32,111,0.4,0.05,0.03,1,0.46494287789016764,1.0344622875534137,-0.07020889089571075,TRUE,375,20
33,111,0.4,0.05,0.03,1,1.2990479341474361,0.7667249881408054,-0.06160797704085401,TRUE,358,20
34,111,0.4,0.05,0.03,1,0.9272727742432858,0.892340129523685,-0.09003808511325687,TRUE,333,20
35,111,0.4,0.05,0.03,1,0.5459326218183324,1.1944268625149832,-0.06114417942273015,TRUE,374,20
36,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,344,20
37,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,357,20
38,111,0.4,0.05,0.03,1,0.7673445751713759,0.9925293616919636,-0.07615849323649036,TRUE,368,20
39,111,0.4,0.05,0.03,1,0.5971282430207916,0.7245482846858896,-0.08038165074177593,TRUE,374,20
40,111,0.4,0.05,0.03,1,0.4468851204880882,0.938303960980309,-0.07392904854154914,TRUE,382,20
41,111,0.4,0.05,0.03,1,2.538131626602975,1.1923984944718253,-0.0812670157701859,TRUE,378,20
42,111,0.4,0.05,0.03,1,0.9720335868589506,0.9328199727337717,-0.0924584091775663,TRUE,344,20
43,111,0.4,0.05,0.03,1,1.2374358462074198,0.72713013545328,-0.07250001188075067,TRUE,387,20
44,111,0.4,0.05,0.03,1,NA,NA,NA,FALSE,342,20
45,111,0.4,0.05,0.03,1,0.07298898966937685,0.8582555296328221,-0.06538754267595391,TRUE,362,20
46,111,0.4,0.05,0.03,1,0.4198398327105983,0.8242247930966503,-0.06687901809884352,TRUE,384,20
47,111,0.4,0.05,0.03,1,0.33848717806006196,1.1525691929414266,-0.0998764810626525,TRUE,359,20
48,111,0.4,0.05,0.03,1,0.6229568914290803,1.2303397103524147,-0.07460516418965105,TRUE,359,20
49,111,0.4,0.05,0.03,1,0.361888144636704,0.9776524776635628,-0.06223779619387694,TRUE,360,20
50,111,0.4,0.05,0.03,1,1.3560596482279195,1.0664376141224001,-0.08207935823867214,TRUE,375,20
1,112,0.4,0.09,0.03,1,NA,NA,NA,FALSE,367,20
2,112,0.4,0.09,0.03,1,NA,NA,NA,FALSE,361,20
3,112,0.4,0.09,0.03,1,0.7664354005453794,0.7101629106437242,-0.06012115528868205,TRUE,370,20
4,112,0.4,0.09,0.03,1,0.24016104606235875,0.6378822627800914,-0.07349068933955001,TRUE,371,20
5,112,0.4,0.09,0.03,1,0.08637115898480785,0.7294241259221497,-0.07893881763282184,TRUE,368,20
6,112,0.4,0.09,0.03,1,0.03153292984676986,0.7422082651044116,-0.0878221728286536,TRUE,349,20
7,112,0.4,0.09,0.03,1,1.5766047523588191,0.9655246937085583,-0.07536578813517343,TRUE,343,20
8,112,0.4,0.09,0.03,1,0.7613871810995899,0.6390234699050471,-0.06948722571893776,TRUE,373,20
9,112,0.4,0.09,0.03,1,NA,NA,NA,FALSE,334,20
10,112,0.4,0.09,0.03,1,0.7011260730108747,0.7531522219249753,-0.07216412231964954,TRUE,355,20
11,112,0.4,0.09,0.03,1,1.3081527676246498,0.7425614805177615,-0.07313138171680841,TRUE,390,20
12,112,0.4,0.09,0.03,1,0.2994773958020294,0.737659734267754,-0.0705596018516434,TRUE,394,20
13,112,0.4,0.09,0.03,1,NA,NA,NA,FALSE,330,20
14,112,0.4,0.09,0.03,1,0.4659164275985209,0.6368213443421054,-0.07689263843231962,TRUE,319,20
15,112,0.4,0.09,0.03,1,0.5037177549323163,0.5752739718848133,-0.07535580536325223,TRUE,368,20
16,112,0.4,0.09,0.03,1,1.6864680575694349,0.7600679755082234,-0.07087844488582692,TRUE,356,20
17,112,0.4,0.09,0.03,1,NA,NA,NA,FALSE,396,20
18,112,0.4,0.09,0.03,1,0.3604292576231348,0.6501982634736709,-0.07520986847368741,TRUE,369,20
