coef_val,coef_se,hrr,eta,converged,log_like,fmly_level,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
2.2175232,.2239406,18,1,1,-2115.384,20,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.7893023,.1555009,18,1,1,-2115.384,5,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.6012597,.14241341,18,1,1,-2115.384,4,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.6010086,.14193874,18,5,1,-2115.447,4,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.9546071,.16067057,18,5,1,-2115.447,7,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
2.4627342,.16454443,18,5,1,-2115.447,15,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.2862618,.16665917,18,5,1,-2115.447,3,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
.63593195,.12114179,18,5,1,-2115.447,1,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
2.2196949,.22555085,18,5,1,-2115.447,20,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.1435576,.13460954,18,5,1,-2115.447,2,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.7855335,.15303347,18,5,1,-2115.447,5,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
2.041456,.16119347,18,5,1,-2115.447,10,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
.93782906,.04865009,19,1,1,-19927.98,1,10718,582,289,12.6838,33.54679,.52513,2.798798,.0859526,.0841575
1.7995537,.07377626,19,1,1,-19927.98,4,10718,582,289,12.6838,33.54679,.52513,2.798798,.0859526,.0841575
